Time,Time,Time (Hour),Load_kW,kWh,Total Energy Consumption (kWh),,,Missing data rows,,"0,612257",,,,,,,,,"graphs are not properly seen online, for a better view download the exc file",,,,,,,,,
02/01/2018 11:00:00,2/1/2018,11:00:00 a. m.,"0,09","0,0225",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 11:15:00,2/1/2018,11:15:00 a. m.,"0,27","0,0675",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 11:30:00,2/1/2018,11:30:00 a. m.,"0,36","0,09",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 11:45:00,2/1/2018,11:45:00 a. m.,"0,14","0,035",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 12:00:00,2/1/2018,12:00:00 p. m.,"0,07","0,0175",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 12:15:00,2/1/2018,12:15:00 p. m.,"0,06","0,015",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 12:30:00,2/1/2018,12:30:00 p. m.,"0,11","0,0275",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 12:45:00,2/1/2018,12:45:00 p. m.,"0,03","0,0075",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 13:00:00,2/1/2018,1:00:00 p. m.,"0,09","0,0225",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 13:15:00,2/1/2018,1:15:00 p. m.,"0,14","0,035",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 13:30:00,2/1/2018,1:30:00 p. m.,"0,21","0,0525",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 13:45:00,2/1/2018,1:45:00 p. m.,"0,16","0,04",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 14:00:00,2/1/2018,2:00:00 p. m.,"0,18","0,045",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 14:15:00,2/1/2018,2:15:00 p. m.,"0,16","0,04",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 14:30:00,2/1/2018,2:30:00 p. m.,"0,07","0,0175",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 14:45:00,2/1/2018,2:45:00 p. m.,"0,1","0,025",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 15:00:00,2/1/2018,3:00:00 p. m.,"0,06","0,015",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 15:15:00,2/1/2018,3:15:00 p. m.,"0,15","0,0375",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 15:30:00,2/1/2018,3:30:00 p. m.,"0,14","0,035",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 15:45:00,2/1/2018,3:45:00 p. m.,"0,2","0,05",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 16:00:00,2/1/2018,4:00:00 p. m.,"0,13","0,0325",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 16:15:00,2/1/2018,4:15:00 p. m.,"0,21","0,0525",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 16:30:00,2/1/2018,4:30:00 p. m.,"0,13","0,0325",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 16:45:00,2/1/2018,4:45:00 p. m.,"0,06","0,015",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 17:00:00,2/1/2018,5:00:00 p. m.,"0,11","0,0275",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 17:15:00,2/1/2018,5:15:00 p. m.,"0,15","0,0375",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 17:30:00,2/1/2018,5:30:00 p. m.,"0,14","0,035",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 17:45:00,2/1/2018,5:45:00 p. m.,"0,14","0,035",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 18:00:00,2/1/2018,6:00:00 p. m.,"0,16","0,04",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 18:15:00,2/1/2018,6:15:00 p. m.,"1,76","0,44",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 18:30:00,2/1/2018,6:30:00 p. m.,"3,12","0,78",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 18:45:00,2/1/2018,6:45:00 p. m.,"1,02","0,255",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 19:00:00,2/1/2018,7:00:00 p. m.,"0,95","0,2375",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 19:15:00,2/1/2018,7:15:00 p. m.,1,"0,25",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 19:30:00,2/1/2018,7:30:00 p. m.,"2,39","0,5975",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 19:45:00,2/1/2018,7:45:00 p. m.,"1,78","0,445",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 20:00:00,2/1/2018,8:00:00 p. m.,"0,91","0,2275",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 20:15:00,2/1/2018,8:15:00 p. m.,"2,78","0,695",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 20:30:00,2/1/2018,8:30:00 p. m.,"1,78","0,445",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 20:45:00,2/1/2018,8:45:00 p. m.,"0,87","0,2175",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 21:00:00,2/1/2018,9:00:00 p. m.,"0,83","0,2075",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 21:15:00,2/1/2018,9:15:00 p. m.,"0,66","0,165",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 21:30:00,2/1/2018,9:30:00 p. m.,"0,66","0,165",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 21:45:00,2/1/2018,9:45:00 p. m.,"0,68","0,17",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 22:00:00,2/1/2018,10:00:00 p. m.,"0,7","0,175",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 22:15:00,2/1/2018,10:15:00 p. m.,"0,82","0,205",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 22:30:00,2/1/2018,10:30:00 p. m.,"0,78","0,195",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 22:45:00,2/1/2018,10:45:00 p. m.,"0,76","0,19",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 23:00:00,2/1/2018,11:00:00 p. m.,"0,73","0,1825",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 23:15:00,2/1/2018,11:15:00 p. m.,"0,8","0,2",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 23:30:00,2/1/2018,11:30:00 p. m.,"0,66","0,165",,,,,,,,,,,,,,,,,,,,,,,,
02/01/2018 23:45:00,2/1/2018,11:45:00 p. m.,"0,61","0,1525",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 00:00:00,3/1/2018,12:00:00 a. m.,"0,71","0,1775",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 00:15:00,3/1/2018,12:15:00 a. m.,"0,46","0,115",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 00:30:00,3/1/2018,12:30:00 a. m.,"0,22","0,055",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 00:45:00,3/1/2018,12:45:00 a. m.,"0,14","0,035",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 01:00:00,3/1/2018,1:00:00 a. m.,"0,16","0,04",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 01:15:00,3/1/2018,1:15:00 a. m.,"0,26","0,065",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 01:30:00,3/1/2018,1:30:00 a. m.,"0,18","0,045",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 01:45:00,3/1/2018,1:45:00 a. m.,"0,04","0,01",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 02:00:00,3/1/2018,2:00:00 a. m.,"0,04","0,01",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 02:15:00,3/1/2018,2:15:00 a. m.,"0,04","0,01",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 02:30:00,3/1/2018,2:30:00 a. m.,"0,06","0,015",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 02:45:00,3/1/2018,2:45:00 a. m.,"0,22","0,055",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 03:00:00,3/1/2018,3:00:00 a. m.,"0,14","0,035",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 03:15:00,3/1/2018,3:15:00 a. m.,"0,14","0,035",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 03:30:00,3/1/2018,3:30:00 a. m.,"0,12","0,03",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 03:45:00,3/1/2018,3:45:00 a. m.,"0,31","0,0775",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 04:00:00,3/1/2018,4:00:00 a. m.,"0,1","0,025",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 04:15:00,3/1/2018,4:15:00 a. m.,"0,04","0,01",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 04:30:00,3/1/2018,4:30:00 a. m.,"0,03","0,0075",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 04:45:00,3/1/2018,4:45:00 a. m.,"0,13","0,0325",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 05:00:00,3/1/2018,5:00:00 a. m.,"0,21","0,0525",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 05:15:00,3/1/2018,5:15:00 a. m.,"0,16","0,04",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 05:30:00,3/1/2018,5:30:00 a. m.,"0,13","0,0325",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 05:45:00,3/1/2018,5:45:00 a. m.,"0,06","0,015",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 06:00:00,3/1/2018,6:00:00 a. m.,"0,03","0,0075",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 06:15:00,3/1/2018,6:15:00 a. m.,"0,43","0,1075",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 06:30:00,3/1/2018,6:30:00 a. m.,"0,06","0,015",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 06:45:00,3/1/2018,6:45:00 a. m.,"0,1","0,025",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 07:00:00,3/1/2018,7:00:00 a. m.,"0,15","0,0375",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 07:15:00,3/1/2018,7:15:00 a. m.,"0,15","0,0375",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 07:30:00,3/1/2018,7:30:00 a. m.,"0,21","0,0525",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 07:45:00,3/1/2018,7:45:00 a. m.,"0,07","0,0175",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 08:00:00,3/1/2018,8:00:00 a. m.,"0,03","0,0075",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 08:15:00,3/1/2018,8:15:00 a. m.,"0,04","0,01",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 08:30:00,3/1/2018,8:30:00 a. m.,"0,09","0,0225",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 08:45:00,3/1/2018,8:45:00 a. m.,"0,78","0,195",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 09:00:00,3/1/2018,9:00:00 a. m.,"0,49","0,1225",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 09:15:00,3/1/2018,9:15:00 a. m.,"0,42","0,105",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 09:30:00,3/1/2018,9:30:00 a. m.,"2,83","0,7075",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 09:45:00,3/1/2018,9:45:00 a. m.,"3,22","0,805",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 10:00:00,3/1/2018,10:00:00 a. m.,"0,61","0,1525",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 10:15:00,3/1/2018,10:15:00 a. m.,"0,45","0,1125",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 10:30:00,3/1/2018,10:30:00 a. m.,"0,48","0,12",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 10:45:00,3/1/2018,10:45:00 a. m.,"0,48","0,12",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 11:00:00,3/1/2018,11:00:00 a. m.,"0,37","0,0925",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 11:15:00,3/1/2018,11:15:00 a. m.,"0,37","0,0925",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 11:30:00,3/1/2018,11:30:00 a. m.,"0,48","0,12",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 11:45:00,3/1/2018,11:45:00 a. m.,"0,39","0,0975",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 12:00:00,3/1/2018,12:00:00 p. m.,"0,29","0,0725",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 12:15:00,3/1/2018,12:15:00 p. m.,"0,21","0,0525",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 12:30:00,3/1/2018,12:30:00 p. m.,"0,57","0,1425",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 12:45:00,3/1/2018,12:45:00 p. m.,"0,7","0,175",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 13:00:00,3/1/2018,1:00:00 p. m.,"0,75","0,1875",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 13:15:00,3/1/2018,1:15:00 p. m.,"0,44","0,11",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 13:30:00,3/1/2018,1:30:00 p. m.,"0,35","0,0875",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 13:45:00,3/1/2018,1:45:00 p. m.,"0,54","0,135",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 14:00:00,3/1/2018,2:00:00 p. m.,"0,65","0,1625",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 14:15:00,3/1/2018,2:15:00 p. m.,"0,5","0,125",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 14:30:00,3/1/2018,2:30:00 p. m.,"0,32","0,08",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 14:45:00,3/1/2018,2:45:00 p. m.,"0,65","0,1625",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 15:00:00,3/1/2018,3:00:00 p. m.,"0,29","0,0725",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 15:15:00,3/1/2018,3:15:00 p. m.,"0,41","0,1025",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 15:30:00,3/1/2018,3:30:00 p. m.,"0,36","0,09",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 15:45:00,3/1/2018,3:45:00 p. m.,"0,39","0,0975",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 16:00:00,3/1/2018,4:00:00 p. m.,"0,27","0,0675",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 16:15:00,3/1/2018,4:15:00 p. m.,"0,37","0,0925",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 16:30:00,3/1/2018,4:30:00 p. m.,"0,29","0,0725",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 16:45:00,3/1/2018,4:45:00 p. m.,"0,26","0,065",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 17:00:00,3/1/2018,5:00:00 p. m.,"0,79","0,1975",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 17:15:00,3/1/2018,5:15:00 p. m.,"1,39","0,3475",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 17:30:00,3/1/2018,5:30:00 p. m.,"2,5","0,625",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 17:45:00,3/1/2018,5:45:00 p. m.,"3,01","0,7525",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 18:00:00,3/1/2018,6:00:00 p. m.,"3,02","0,755",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 18:15:00,3/1/2018,6:15:00 p. m.,"1,89","0,4725",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 18:30:00,3/1/2018,6:30:00 p. m.,"2,39","0,5975",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 18:45:00,3/1/2018,6:45:00 p. m.,"1,78","0,445",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 19:00:00,3/1/2018,7:00:00 p. m.,"0,93","0,2325",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 19:15:00,3/1/2018,7:15:00 p. m.,"1,02","0,255",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 19:30:00,3/1/2018,7:30:00 p. m.,"1,01","0,2525",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 19:45:00,3/1/2018,7:45:00 p. m.,"0,89","0,2225",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 20:00:00,3/1/2018,8:00:00 p. m.,"0,93","0,2325",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 20:15:00,3/1/2018,8:15:00 p. m.,"0,8","0,2",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 20:30:00,3/1/2018,8:30:00 p. m.,"0,68","0,17",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 20:45:00,3/1/2018,8:45:00 p. m.,"0,68","0,17",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 21:00:00,3/1/2018,9:00:00 p. m.,"0,65","0,1625",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 21:15:00,3/1/2018,9:15:00 p. m.,"0,71","0,1775",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 21:30:00,3/1/2018,9:30:00 p. m.,"0,68","0,17",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 21:45:00,3/1/2018,9:45:00 p. m.,"0,68","0,17",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 22:00:00,3/1/2018,10:00:00 p. m.,"0,74","0,185",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 22:15:00,3/1/2018,10:15:00 p. m.,"0,65","0,1625",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 22:30:00,3/1/2018,10:30:00 p. m.,"0,57","0,1425",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 22:45:00,3/1/2018,10:45:00 p. m.,"0,58","0,145",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 23:00:00,3/1/2018,11:00:00 p. m.,"0,68","0,17",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 23:15:00,3/1/2018,11:15:00 p. m.,"0,66","0,165",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 23:30:00,3/1/2018,11:30:00 p. m.,"0,66","0,165",,,,,,,,,,,,,,,,,,,,,,,,
03/01/2018 23:45:00,3/1/2018,11:45:00 p. m.,"0,67","0,1675",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 00:00:00,4/1/2018,12:00:00 a. m.,"0,7","0,175",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 00:15:00,4/1/2018,12:15:00 a. m.,1,"0,25",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 00:30:00,4/1/2018,12:30:00 a. m.,"0,83","0,2075",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 00:45:00,4/1/2018,12:45:00 a. m.,"0,09","0,0225",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 01:00:00,4/1/2018,1:00:00 a. m.,"0,05","0,0125",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 01:15:00,4/1/2018,1:15:00 a. m.,"0,12","0,03",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 01:30:00,4/1/2018,1:30:00 a. m.,"0,14","0,035",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 01:45:00,4/1/2018,1:45:00 a. m.,"0,15","0,0375",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 02:00:00,4/1/2018,2:00:00 a. m.,"0,13","0,0325",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 02:15:00,4/1/2018,2:15:00 a. m.,"0,2","0,05",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 02:30:00,4/1/2018,2:30:00 a. m.,"0,11","0,0275",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 02:45:00,4/1/2018,2:45:00 a. m.,"0,12","0,03",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 03:00:00,4/1/2018,3:00:00 a. m.,"0,12","0,03",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 03:15:00,4/1/2018,3:15:00 a. m.,"0,22","0,055",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 03:30:00,4/1/2018,3:30:00 a. m.,"0,19","0,0475",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 03:45:00,4/1/2018,3:45:00 a. m.,"0,15","0,0375",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 04:00:00,4/1/2018,4:00:00 a. m.,"0,14","0,035",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 04:15:00,4/1/2018,4:15:00 a. m.,"0,11","0,0275",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 04:30:00,4/1/2018,4:30:00 a. m.,"0,1","0,025",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 04:45:00,4/1/2018,4:45:00 a. m.,"0,31","0,0775",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 05:00:00,4/1/2018,5:00:00 a. m.,"0,13","0,0325",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 05:15:00,4/1/2018,5:15:00 a. m.,"0,05","0,0125",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 05:30:00,4/1/2018,5:30:00 a. m.,"0,16","0,04",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 05:45:00,4/1/2018,5:45:00 a. m.,"0,21","0,0525",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 06:00:00,4/1/2018,6:00:00 a. m.,"0,14","0,035",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 06:15:00,4/1/2018,6:15:00 a. m.,"0,06","0,015",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 06:30:00,4/1/2018,6:30:00 a. m.,"0,04","0,01",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 06:45:00,4/1/2018,6:45:00 a. m.,"0,2","0,05",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 07:00:00,4/1/2018,7:00:00 a. m.,"0,33","0,0825",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 07:15:00,4/1/2018,7:15:00 a. m.,"0,11","0,0275",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 07:30:00,4/1/2018,7:30:00 a. m.,"0,15","0,0375",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 07:45:00,4/1/2018,7:45:00 a. m.,"0,14","0,035",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 08:00:00,4/1/2018,8:00:00 a. m.,"0,21","0,0525",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 08:15:00,4/1/2018,8:15:00 a. m.,"0,32","0,08",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 08:30:00,4/1/2018,8:30:00 a. m.,"0,39","0,0975",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 08:45:00,4/1/2018,8:45:00 a. m.,"0,58","0,145",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 09:00:00,4/1/2018,9:00:00 a. m.,"0,23","0,0575",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 09:15:00,4/1/2018,9:15:00 a. m.,"0,55","0,1375",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 09:30:00,4/1/2018,9:30:00 a. m.,"0,37","0,0925",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 09:45:00,4/1/2018,9:45:00 a. m.,"0,48","0,12",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 10:00:00,4/1/2018,10:00:00 a. m.,"0,36","0,09",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 10:15:00,4/1/2018,10:15:00 a. m.,"0,12","0,03",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 10:30:00,4/1/2018,10:30:00 a. m.,"0,04","0,01",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 10:45:00,4/1/2018,10:45:00 a. m.,"0,03","0,0075",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 11:00:00,4/1/2018,11:00:00 a. m.,"0,04","0,01",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 11:15:00,4/1/2018,11:15:00 a. m.,"0,19","0,0475",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 11:30:00,4/1/2018,11:30:00 a. m.,"0,14","0,035",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 11:45:00,4/1/2018,11:45:00 a. m.,"0,14","0,035",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 12:00:00,4/1/2018,12:00:00 p. m.,"0,14","0,035",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 12:15:00,4/1/2018,12:15:00 p. m.,"0,11","0,0275",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 12:30:00,4/1/2018,12:30:00 p. m.,"0,09","0,0225",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 12:45:00,4/1/2018,12:45:00 p. m.,"0,03","0,0075",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 13:00:00,4/1/2018,1:00:00 p. m.,"0,04","0,01",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 13:15:00,4/1/2018,1:15:00 p. m.,"0,11","0,0275",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 13:30:00,4/1/2018,1:30:00 p. m.,"0,39","0,0975",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 13:45:00,4/1/2018,1:45:00 p. m.,"0,16","0,04",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 14:00:00,4/1/2018,2:00:00 p. m.,"0,13","0,0325",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 14:15:00,4/1/2018,2:15:00 p. m.,"0,11","0,0275",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 14:30:00,4/1/2018,2:30:00 p. m.,"0,05","0,0125",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 14:45:00,4/1/2018,2:45:00 p. m.,"0,11","0,0275",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 15:00:00,4/1/2018,3:00:00 p. m.,"0,04","0,01",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 15:15:00,4/1/2018,3:15:00 p. m.,"0,04","0,01",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 15:30:00,4/1/2018,3:30:00 p. m.,"0,15","0,0375",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 15:45:00,4/1/2018,3:45:00 p. m.,"0,19","0,0475",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 16:00:00,4/1/2018,4:00:00 p. m.,"0,17","0,0425",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 16:15:00,4/1/2018,4:15:00 p. m.,"0,22","0,055",,,,,,,,,,,,,,,,,,,,,,,,
04/01/2018 16:30:00,4/1/2018,4:30:00 p. m.,"0,17","0,0425",,,,,,,,,,,,,,,,,,,,,,,,
